registro_id,school,age_group,sex,medu,fedu,absences,failures_mat,failures_por,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,studytime_mat,studytime_por,schoolsup_mat,schoolsup_por,internet,higher,paid,famsup,traveltime,goout,dalc,walc,health,freetime,id_profesor,seccion,g1_mat_gauss,g2_mat_gauss,g3_mat_gauss,g1_por_gauss,g2_por_gauss,g3_por_gauss,g1_mat_elipson,g2_mat_elipson,g3_mat_elipson,g1_por_elipson,g2_por_elipson,g3_por_elipson,registro_id_enc,school_enc,age_group_enc,sex_enc,id_profesor_enc,seccion_enc
E00000135,A,18-20,0,Superior,Superior,0,0,0,14,8,10,8,19,17,4,3,no,no,yes,yes,no,yes,1,2,2,2,5.0,4,P00000002,2,13.401045925682938,8.369350182167915,9.849985795838757,9.012459086401758,18.03126314319487,18.111361386843218,14.082200525415999,7.768127264024311,10.224498234587259,7.737888196725773,19.55563995728727,16.05594485728814,gAAAAABobat92w_ufhK4qFBpjVubj99DCj9X5PImzAkvxsR7Pk0sMPkc0L5Yl8wOM4_-w_gejSdvIHi-fLBC6rLRcfjnrp5JFw==,gAAAAABobat9sDccRwa859DXiuEijmh4b2fT969r3gutwGcwq9X6x0-a51CJ26YsoQ2W0Ao3JFmSixevg030TGpMc4gevJF-rg==,gAAAAABobat9TUXb4niBbvGEEzdq9fbv17sxHZTHBr3iYcsKsf3-SRlreEVyj3Z7aKW2jvQj8FPUvcr4xF7e7dWYYDUNutr2_A==,gAAAAABobat9dYZH5wX2j53W8OTCcKhlrKWAob8mT3Zv7vgCqaCuYt2pEPK-Uky-E1n0IhhEiTQSCQoat-55o0ha64B7VlFBgg==,gAAAAABobat9QmqUtK2oGQHAW79vNi-yQFhoGsfd8LMKAQKHihx96faG0p7ZvzdOm9vSgPWB7_IKeBPNQK5OuBRwy3iCtMwZcw==,gAAAAABobat9EsO1WTJVHVhtWmg5jukj6dD1HjNMH6U0rtOTd-u6FZQp7Pn187fef_FUsmMf4s3SHprvrsiMaluy7FjZWtan7g==
E00000136,A,15-17,1,Superior,Superior,7,0,0,16,11,15,11,12,16,2,1,no,no,yes,yes,yes,yes,2,1,1,2,4.780790172327468,2,P00000002,2,16.803389642057482,10.543357432412616,16.68422540104588,12.192505891878502,12.049218973017535,17.267245094616687,15.538493487384349,10.796101958066078,14.650392801104534,11.736657807977132,12.928221226926382,16.85358072950615,gAAAAABobat9zqDy_mzun7HQ2MEUv6K5kJ5tEBrzFaeD4rux3DPBcFyuEIBLqCPlFaC7rVP6GySOwuCdRteAA-DAVHiILB3I4g==,gAAAAABobat98moKvF_yDD7LA7NCmA39wND1rMhECJx-d4wPUlmIwolDwLGQN-hP-9M9MuDIAjXX-KydBb6j914WwN2bRPSliA==,gAAAAABobat9CgTE_4Kd1PYoIman7GxjKrwz559X8LjenjwoOikQZXcDcKGg_cDq19xnpVnv_MlB3wLsnRVLL4V98fDcCIDHGQ==,gAAAAABobat957N_EcQm-7c7HNy7w5tS-iYRVKY0oywn-KzmugXRTaoz6tNTHIxixAnxbaq8QQnDFSqWpzOyHVPZwvJvbyAs1g==,gAAAAABobat9F_Ch98CYyFKcuOXXLIcOCE6VKhxWUHt5YL-Buu3IF8IywhTAvYtIO-6B10T7pg8NkZEIxgSMFRU4J7-9g1x0Xg==,gAAAAABobat9TbMigsuY5suAQa8KYUrcFlUxTktnv46lw21bdq4zriluJWNEaJgQGJibQpZNcce7wY4nGfSfLar3EmofuHY_hg==
E00000137,A,15-17,0,Superior,Superior,14,1,0,6,12,10,11,9,11,1,2,no,yes,yes,yes,no,no,2,2,1,1,1.5554952008596072,5,P00000002,2,5.866353656444501,11.977096916295519,10.156164274090962,10.156245555514511,10.477446382150815,12.075961679392684,5.539254674240558,12.834905776946592,10.669141787171768,10.9689392321485,9.60667473528476,11.876150646546979,gAAAAABobat9LK7K32wI37mus2ujwMJF9_bpoKDDBN8W-o_8433PkQkPhSTJLeNWjOPoj242FBZfrP8QVhCXL1HizZ6o_N2yqg==,gAAAAABobat9RSZjhPSE_bnRd8I2-fU2ltDjRdPl74uflpJ1ewBQcTYlbrQaSHD7V3YgrGRvgdZH-DbJA4nSPiiJYvq10nmvug==,gAAAAABobat9GO5f2e8QU7Wr8TQPo3oUWVLfQXKOL93F4wKHBJiKUfhDx9wdYuJ6ruy-v3uHmiNf6lMrPMmRExpIkWP2KiNGEQ==,gAAAAABobat9ADbWmc5T95jePu5EQqk3-Dh_ZXOfNBrJBKZm2Ao154trh_5mt8ygTvzOB9e0f6kwSsKSIAlUcbPHepzqU1B7NQ==,gAAAAABobat9kV1RGm7d65S6hrHMXHnOI1gBVISVrkwxFG_5-GETDkw1UzweMP5_aQCsTbY-dkZN0zfAe7QXjhxIIJVi_MB-jw==,gAAAAABobat9XWOu8x7o-Qbgjn02r-NGQP9yGRHXZlyybakgkVPdIKMQAvZ9Z7Uw1C4VOiqJBGo2X7GQJ9yJXBLUKela7MItoA==
E00000138,A,15-17,1,Superior,Superior,11,0,1,8,13,16,10,9,12,2,1,no,no,yes,yes,no,yes,2,3,5,3,3.8301267902092087,3,P00000002,2,8.93302358094643,13.46611594836527,14.376085456785654,10.447760897706843,8.375236479508047,11.382154705178602,7.200959545069084,13.18057601588548,15.41276595244032,10.493265548765551,8.78298153799166,11.37729044337911,gAAAAABobat9JlelbrFTVxg2i0JR0Bg1YvBCIbOA3i-z1VGHRHUa2x-O9HN5mimcaoMHawxErR2Mjso2FRM1SkKzWpB1vfH0uQ==,gAAAAABobat9tO_DhGWvL9B5KVDBSlwCim32xcDcrbaueRSwtPFzblJ4kACtaG9ErJcIkm9Abzh21fOBOlrUh-K_PxEkubgNuw==,gAAAAABobat98mKtFF6YxDk34Q_85VXpn5b8p9zUnCbkiV9mHc87vBBoNqCoc9r7S9yC8IWQcAuKYCIY8vI1NUZ47c4KOGOmLA==,gAAAAABobat9jL6PQQ2VabRPsDa81GIafNwsHuvV00YPYojG1hyUItjCckkVGtulZZkdlQoT2N-0qbtusm-4QcuCr2fY96RTcw==,gAAAAABobat9aF3kVWwgvPnLJgPBbR8MIOEDgxXNKWJI5m31ljbgMvAP8WdeMXVmgFODP4vzZbGWaiPvR7cDUpNsig3XqDMr6A==,gAAAAABobat9V8Ha2HgmBLzT6WTc-zPRqLxZkh2a2e5B43sQycYNtszrDuhaywITTh1CiORvoAVAL_2l2zo_qWNm_7i0px8_gQ==
E00000139,B,18-20,0,Superior,Superior,5,0,1,10,0,11,12,12,6,3,1,no,no,yes,yes,no,yes,2,3,1,1,5.0,3,P00000002,2,9.492043332524823,0.33784637854349414,9.348173866174449,13.529445553068685,11.08114678287738,6.750910670035318,9.610774464376787,-0.62294185604601,10.916000068569009,11.811652784719195,11.499383323380595,5.8727177409881435,gAAAAABobat9tai7ZHzBDPnx1ZfjfaGOMKouWwwRxcEOghNs2e6Cee5vQpvTTumX0JUHDu9IOR13coXi_F94ToX_1FigHih7hQ==,gAAAAABobat9y8EcDnzsU3N9pnhFDAQuzwZPArBcvxAq1sfB0Jda82AMmMEHQzkruWnvTRWZ3IRlWUIfYEy8F5Kun4rIH9CzeQ==,gAAAAABobat9qHy5mqPZVgnQTFDAwB2zU1ccOBAG74GGPhrbEf8e9Q-q96cGylbs6z7ZKz73SahkHGpAyU5i6uhgMQM0--s87A==,gAAAAABobat9D-SyFgGz55Xd31ECv4hCtQ08-hpOXWZ60E5AhKbBBfS1lnd2EkHuaBJYTTYoGj7khCr1S-NtT6lCz8mjG0GidA==,gAAAAABobat97oPSDL93TE8yOWhz79Ga6sfiNjJTYIIH91wrwvtXhCbt5c3D5Wla885mDZy7v7m34OBUzXvCyHHSefl2xehz2g==,gAAAAABobat9jtq3XYX1q8Pv0hzqQa73H-ajOUpMJCJaojj4c1q1eFO-mcYiwwog5U3DN0XuEz541rtNJZUduyDvT5IqMAcOnA==
E00000140,A,15-17,1,Superior,Superior,0,3,0,4,12,10,11,12,0,2,1,no,no,yes,yes,yes,no,3,3,1,1,2.927037326692903,5,P00000002,2,4.108890577658721,12.166667189303965,7.876661415422328,10.576848575735902,11.998183945148888,-1.0574318443560435,4.20776219910683,11.932051548401986,9.221737871298602,11.710807736777667,11.917664516835078,0.6360945368363542,gAAAAABobat9bUJqo-eI38CDEJ0y1yze3NT-BVxlBJLhotV1oMNHIyeY65PAdMlo2aiXSXdaJtIdZIqBbmyvYVKQ9TojTonS0Q==,gAAAAABobat9cZQmRPKZWZIbUr1JDkBJHhQMhtfjo5KyrSzTY-P1H2jyHLo6qtCZTwCk72kw0j8R7kwDs_Xn6l1Yf8tbEdDxug==,gAAAAABobat9cplfWycd_NhD_46tJ5SgX1qvpDUi7i0NnfgiW9GW6qxMkOpeP6BD5R9WA6PZV-RBmTGnAcnPg_QxxwiAeBUDOQ==,gAAAAABobat9DyYG0rYXzF1YmSOWSdOauSk8zmBGVUZuCxMDOsHQgh-NshIOZXVgL0wWs3gu723R5Vwk9F8nTulwuWclhwD3OQ==,gAAAAABobat9rGt1z_Q1_RKh4tkHa7zfRPCEn8tngUC0PPfltG-IQ_tNu8NSqSNCUDtiuzK1bq9be9Ca_jGHQd8JE1cRGhv9UA==,gAAAAABobat9idxn-KHIy4VrIvfbqvPIEMNy4W9q6eJUjusw3z2IdNn0D7PiA7l4GcFl-qHuL_EEE9GwiUUM0wy9lH4LtOwBNw==
E00000141,A,18-20,1,Superior,Superior,4,3,0,15,10,10,12,8,17,2,1,no,no,yes,yes,no,yes,2,3,4,3,3.0789893000824367,4,P00000002,2,13.560768777394786,9.994518866159545,10.85511061392177,10.718111018520172,6.8842224577998525,15.739032926377991,14.82502013861259,9.903332330303797,10.682445076649397,11.081930212815907,8.318030026365081,17.364690382389313,gAAAAABobat9VXjUUeb-vY0mZYr_Kn1J4n3dKTKd-8rSIaVzrSIku7zmk_d2_3sICbRBfiwxxD5H8GDLpiJIksEwS-c4j4VSKg==,gAAAAABobat93G725YYnPYxDOpB4kI64V8zP9xKvi67QovqLBb91gTLjArPKJSe-Zbxh8Ck0voG3XQhYvZ3AE4jxq2V7VND36g==,gAAAAABobat9lU27txNLArlbi31eilDxrWWzZOmVS2SRuIV_Z6Ysn8Fplxif8A8lH--Kxi7iz3ZiP-9ZMZTLMZzmINatk1yOxA==,gAAAAABobat9H48FMTpjzUTUgzzm55u5OYGb-LKOZGc7Kmtr3WBrKoGoxoda-pkso1XOBDyJ82A8NNqqH75Ev5IxcN_9D-iCHA==,gAAAAABobat9-pFpi5tRwhw5cRr3FVmGOe-2HW6HcfQhbHGEMLBBhir2zn1lY19C-Rx_fRRakavqCmcU84yPlFiJZgpt1NdZLA==,gAAAAABobat9asKlViOXPibIR1Vd1NNIneJ0o1XPUYZc_1cbdQX5cmQo-lNJS9ElYEBPnnHRc9BuHYl6Dhvxye3jbCf01BDyPA==
E00000142,A,15-17,0,Superior,Superior,0,0,1,17,10,12,11,9,8,2,3,no,no,yes,yes,no,yes,1,3,1,1,4.9013491158516524,3,P00000002,2,17.34482350509742,8.604526021523357,10.498072652122117,10.782902693664187,8.4791962945395,7.373673528378445,16.6394687543815,10.305760356351362,12.293477543721389,10.51046153578986,8.59091568866768,8.271986274575873,gAAAAABobat9Wum9Fa-eQn5IMWaLtTbaFaNmdr8k1J6lcnWWWeFCxDNiMg4XdJvSap-rgapdlNXjifi5LcaKn-4rMaXiv18_tw==,gAAAAABobat9BcWos2SKXWmU6mj2oY28rLgYwvB8tve7ZNMjIAe-mpivFP2M6SOE9dbhRNjQtUm9VMlRcSIw4A9Lwk4LtvEYNA==,gAAAAABobat9XlizIrSCztY7qcLP8WSQQy0CpO3guRpjT9xxhoLlmuKuh06UHPlQZFwcbrwWLL3fNUgZhDxZjix0uxJAFQmo8w==,gAAAAABobat9uOzVwUvBK-58WsxluBej8xxBiKtffRD7_XJpCfJ_Eo9a5O2IP2-O2H1d5zWpTg7xeeb688dZzIfJTc9yjJfBiw==,gAAAAABobat9DIbNbKeEr6QxxY4evtxhDWMkE0gJ4SxbNHyzEpKTSYAoS3tzqF0kNkUcbRvgJyaFEVlk0OwnN2ygMki0BTTItw==,gAAAAABobat94GZr8vgtjGshhefnFwnXs9Vh2elfsL7OBTycNXckGAELhJmQGvxCV6zgCUWSbdSzNxa8FYF-eawXg8-Fr6Xcbg==
E00000143,A,15-17,1,Superior,Superior,0,0,0,14,14,13,14,15,15,3,3,no,no,no,yes,no,yes,2,2,1,1,5.0,3,P00000002,2,14.049791801937985,13.361164555781327,13.831005453028897,14.160592793847112,15.556323431504675,14.828304569768767,13.808215978814827,13.758325748573322,13.115106670019584,13.36692148184446,15.193015097948802,15.899161823089743,gAAAAABobat9zoV3-kPQOwuDEMDH-enhf80tCMq9GTFR0n14DOSQckdjkm6Uo4RC3qhTDhwLBhku1L2AA2kPldiSwygpOqbPHg==,gAAAAABobat94fDsVXwYV1vgIhASgFZ2JxZ6hDIA-rukCYyQ2myJgEckYxElbwAxwtOeRW_CrbtFyDtdA0auHBDicrrugUJJxQ==,gAAAAABobat9__HZzdWmHKGykPrie_busqZlwywAgZuw5KhZG1JS7viww7OmRSmTD5WvB9FT5G7B7gBjux2Aisvct40gbt8WQQ==,gAAAAABobat9UaBaN1brfLrj91fLXXxZ6fh2PAFKTbih6Tk6xd94KSbJl0jnZ3MYVP1OlMlZC_OPHuCVWI9ny-0VHMGzcFPqiA==,gAAAAABobat9W3GOjknEsWG-HKILWJ8KTr1XIv07EMnJgQEMfks1TG9Fkm1O1d0U5yPXO0khVeeXrJYYJ3NzQ7l_c3opFIg4eQ==,gAAAAABobat9l1NG72679JcZmLucgpdOUC4sGZ1CWEH_XwMUr2neRf090Pj58u_lINfk_XeWdP0mYFKEtuGJfw_AUXJQT1IzLg==
E00000144,A,15-17,0,Superior,Superior,0,0,0,13,15,20,12,13,13,2,2,no,no,yes,yes,no,yes,1,2,1,1,1.0,3,P00000002,2,13.257848403211012,17.14698057334388,19.17390576838369,13.379544656221954,12.264152137310546,14.67205316473652,13.191360265012124,15.12069837040141,19.572088479184735,11.696333953025666,12.675634450540747,12.087045846592586,gAAAAABobat98UcejCklidoHWbie8AgvBI9FAO6GVh-dIHnhbAISaZfqrGblUIn91IfrcAOplPAkVNa88DL-mUwTWLG3Ph--DA==,gAAAAABobat9aBQnr9TSZswSnckEtrHZgZVYDBF7NS27aJVDXwnXUl8_kG0Vuz-86nxpiBwVqPnr6RoL6ITINylg6zj28chTqg==,gAAAAABobat9vf59jGlJc4405-T3EJeZr_bC4LbEmIQoaYmHqrnfM3-Dzzy086s5gcD0qe1F5b87iOQ_Sp0yDWwBSIqyIjQiDQ==,gAAAAABobat9wE13aYQnqcYs7tRK5LrT8TW72TMeXW3xWprD8rhe-SsWO6U9wwEAYZSPFgHKSaU-smaRdB2OnOPnv0ED1wG-QA==,gAAAAABobat9mMQwWOe51-UgStPQonFQm54pVua6Jww1EsPGJY-Qsm2EiZaYxSfKfudLsUNQJcbJm3CLGSJfr3VmWD-UsEB_xQ==,gAAAAABobat9CLo_xutBozqt_REDqzoygzjWix1TjkfreP3uCA3sV2EL9N6cT_hpS2C7XDkCWAUSeEZoceRjc4L8uC4edLvcgg==
E00000145,A,15-17,1,Superior,Superior,4,0,0,9,0,11,12,13,12,2,2,no,yes,yes,yes,no,yes,1,5,1,1,2.863314109515753,3,P00000002,2,9.901168967292763,0.5078686016171367,9.499281873827252,11.576295575391992,12.43505598811298,11.400929983072537,8.097074218414782,0.30803639645525616,10.433541091479423,11.557839575072341,13.049951293611786,12.432123767711499,gAAAAABobat9CgBzyJUIJ_mnFRI5TNmWmY8OtDICx1iE5l898vr8v6AvgavbzuxAfE1qJNRerQq3yRk0F3T-SSoHRPWFlehZPg==,gAAAAABobat9pUcsAGlpoOEGDu-T4t8NZ7RkFkxEgKz_IUnqd46_w_SFtJ0-WaTOOHkkwzcOBrCt2vXqf8QM0mTA5nrtmk2z0A==,gAAAAABobat9ExZN0q6MetaW3GoNLICJ72xN9aQWD_udDJRY-7yKewR9ITD2HqeTyxjGlniZAKXW-3lW2e5ebyBWAZTxF320YA==,gAAAAABobat9BrqRoITYp95EMm8gyYmqd2yOAuyHLcY2JvyK4efHGse8A8jBeiqdgqDV-JV3ljzEmzSui4b__ItEYamwmXETyA==,gAAAAABobat9PQHby8HlGhvAuw1RpCicIvtv0gGEYL9T5uPLXPuEVBQcKijYtNf8DtjF5F3CUVZ-aLv82TtLiGQuRmmtWrnnng==,gAAAAABobat9Jirh0c4GDEyvQxq_tZXWsM2uhyxTg4LwzUmd5k7BxVOc-_MyxZryA_eEVvTpbnjAzlARaVO_fOc_KghvT-C8hw==
E00000146,B,15-17,1,Superior,Superior,12,0,0,13,13,0,14,12,14,3,2,no,no,yes,yes,no,yes,1,2,1,1,5.0,2,P00000002,2,12.608812241754372,13.475419796136796,2.356767253095574,11.674488762241342,11.768776404527243,13.049561305517921,12.469604111487818,13.1829194132848,0.5562868221175985,13.544715511175061,12.39370031922242,13.32280804077483,gAAAAABobat9HUs0Rp4pv5tipKdTiET20DjtXaWmWe7k-ghUyfMpMVuRrz1sEUUy0G1IBYyOyu01NI0i_4Ic47XDWy7U4hUhCA==,gAAAAABobat9GdrovIAxctte708Z4N2d1vu9ehuzK3C2mxhfXD-qTDXaky_51_vuiJbJtrGPOM28JFFl3gYO770tBFX35XbB7g==,gAAAAABobat976_DeRKAlesVE__SrxnnviAutMMVolm3Dp8S9PPVjBzgt1_Yo-Zyo1OThFyMR74dHMoIAKyaFVICiLuPdUL2XQ==,gAAAAABobat9zCcY_dlhQrPJtHgMaV40ZgWgPkOR-COWsw4O7h5UNuz3sGaLXiCzr2anppjYPdbCco6kYZ1qlEUDs9ARp73k6g==,gAAAAABobat9wDQKT3f0lZfuvA6gK4I7GSh08T4KgASivSA4t8mTUrni_UtQtl53pAIUbaA3SHkXCMUYr8PpYwr2-OirQLzaFA==,gAAAAABobat9dXaEdGTT9E8eh_J5RVH6MjYBIE7AlN4dRRme-Pi3Qo4xACvi90Q_-DZfSP-UurXf6rTVZm9QLpMpZYDG0_OMlg==
E00000147,A,15-17,0,Superior,Superior,3,0,0,8,7,10,7,9,11,4,2,no,yes,yes,yes,yes,yes,1,2,1,1,2.9073643375299154,5,P00000002,2,7.673681367541658,8.487854146121668,8.002910953041448,6.685612902232957,7.970005827478885,10.794545283043627,7.509860394778829,7.3213272058077585,10.474511065774637,7.741896636590685,9.517493428150074,11.154659176487915,gAAAAABobat9IsePz07FHHH0YbrETd1WyRtnK36Cb1ROeqvUvaAToiEYI7FAC3JcBsCMqr_inGClBytzeNNiacQ16nqdbIalTw==,gAAAAABobat9lxlf_H8_Qz6BYDA2n6lUxDNo48ZojqUmaxp_mmW8FsXInRFFd-czZqrv8bRyYH-ZJkMVJZgSXGp-wpLPc9ZJ8Q==,gAAAAABobat9AZPgjYaYKlx9p6Fh5qzRHQSqdnQiOvx2hfB6cvj-cn8EmeFiBLP_GHaChFtJgcXoD6G4epWZolyOv9yRtjbK6Q==,gAAAAABobat9MzgHONdgaex-7oASylt5-CDdGI_uw5Dshg_OlnIXO_doGe-nmPRro8np8K0RtyqODA6pXmT8-l0Wt7HOVX1SsQ==,gAAAAABobat94ds9MVm4V10az1qSQaLRF4FEg5e28eMG92xItds9dRRnH18SnrYvc8wO3e2nXcR1jsp--DAA3r7xQTi7fUF1QA==,gAAAAABobat9bsOvFmeyEMYYAnw6E-oKg_mbeI5nOOYGlSNJ3chFOSsY-9I_w1v63b6AHLIAG0WlwILGv4n3BY5yvRnjxVEZMg==
E00000148,A,15-17,1,Superior,Superior,3,0,3,9,8,12,11,9,13,1,2,no,no,yes,yes,no,no,2,2,1,1,4.207302761695662,4,P00000002,2,7.91749825327778,7.556815472240968,12.599480644673312,10.517000180485104,9.448376993642126,12.516937614170825,9.587461000902627,7.328979118183119,11.591534836757797,10.513126847954732,8.47267170076061,13.516838926326294,gAAAAABobat9K-aFivvEKapK8JZbUAd8dNSBqVyl4dcv5Lb-8VjC57dSqIhsdcoYV-O8XJM1OW6Ct1zUPmb7RMbjkRkY2ANvbQ==,gAAAAABobat9OP6jXAgVjMoDFiAX3gdB6rnNrt23SKDvSdyv86MGzcrJ45uw4UT6Ov6ncafnS2iy1-NKk9vd2aypexyJ0gTD8Q==,gAAAAABobat9EcBh-cRw-B2TEUNJ9ePpv5ctZ9Mo2Aj45bzLmV2gY4sa1imOGoFRcyXy_5rsxgyKOYaN28Rk7dEE5nwu4Ol6Qw==,gAAAAABobat9h9MpMmHEu5Ia7d7lAtDt5lU9K13NIpGQEAJnWEZSUkSyJQ_R0g3QENMZuXGPiYHP6IkZT-Cnf5W12gJOn62SNw==,gAAAAABobat9Zie11Kpvf974UvW-KHqVzlX81c_3L3lpIxNGUMQ4qFw868Rk2wopWzdqlJEaRDYtirk6pCO3DCYxOQU5EyfsqQ==,gAAAAABobat9H_sFhjtZgl_eKEu2BCTk294zGUnc5VssYuH2WvatNTNYKAht_N00f-kcR_gNXzVJm_zxDDwRCQrV44nkW2PfOw==
E00000149,A,21-22,1,Superior,Superior,75,2,0,6,6,20,16,14,16,2,2,no,no,yes,yes,no,no,1,3,1,1,3.284562463822403,3,P00000002,2,8.50197899645794,8.337940525266855,21.441343810413777,16.626627499147297,15.026404542694866,16.36417124130379,5.946094227843435,5.220040685166652,19.696211669083947,15.215264385902959,13.38418222264597,15.021008460019953,gAAAAABobat9cM4QbvMoH67VigDDyykQE-CPXLzVit-dryYHDO6i4X6cYDDCQYp0YBCXhin-cVi5GwA7NXIgs0qNMlL3RgMNEQ==,gAAAAABobat9YcA1zS037v75EAsnoxhaXr0pNIa7sGapTsco5Hkil1x8ekRvCVRtAvhGeWf8PDmck_GJMgDJL9kcBR4SFaO_nQ==,gAAAAABobat9oimuzDtXGMuluP5V-uxRmScKq7JseR6ACuww9melvN5fxfy_DBBPcbyg9B79PVosSMdiOr_c8c2zEfL-fb3dxA==,gAAAAABobat90xzP0hCoSbklUlp5EabqBKFyK5d9qumWINcac2f4UtlvCIwoX0A0JCh0kxwCDJpBwCY7hisPMIh7QOowOIRHqA==,gAAAAABobat9dvt030NL5EPFV8bAXss0BKxKQR8Bbh5D2T-KUMjLVZpQVK4U0j7ZVHwDJzy6NbfKugchqeUmposYAFzIpPXPXw==,gAAAAABobat94ocnSOPa4P0pae0ITjWgCQ1MgmcIhL_RGWIlI_lfthmAz0-Jvu0Pk8FGIX9KF0GOIoBIBPEsKZzPrC-RmTJS7g==
E00000150,B,15-17,0,Superior,Superior,2,3,0,13,0,16,8,14,11,3,1,no,yes,no,yes,no,no,2,5,3,5,4.905298468657272,4,P00000002,2,13.067539807194144,1.2539984828896755,17.576936060149958,7.04728028582408,14.808466269256739,10.190222980776744,12.427460338593296,-0.7889023693528052,16.52309492505693,8.176492676091863,14.778954203488075,11.492956619551432,gAAAAABobat9kgDJu73J-jU-m1hortwJQ4u--RLrDKZF0eZSYTokqQn3CK_DCz61QIo1fLQZYzR59TNOzVjQanP3_1p2vX25jw==,gAAAAABobat9DcMX6MuqlUBQAaiB9FtPz22Ji-EhmzPPx_ZP20UNCiphwa-123nmjQdRAATuzPIt_QmXFiSKPglcxNaCQY5vWA==,gAAAAABobat9NCgp-DC0wjbGKiDKlurjLEcYcMtJyLt8AkepHOREVA20eBUU1R3Vs3ppcpKgw0IKNsNqxgOmg4183Nw_ChnMBA==,gAAAAABobat9dzOMIwVdep3sCDwxn3WuzhDAOcxLZcoNwkv4W-v3ltC1Zv-m_UJFrRc83Hz-y2gu6Xy8RR8sPvzlUlERq525pQ==,gAAAAABobat9SmJTNkB1LYxnKAdpT17Fpj6i-eFret0YmkeI2hUOt-w22dllNCOexIJm7fpRTrKw1YloV7ycGf8Vx87seTXdmA==,gAAAAABobat99n7bJgWjCbDeeqlgtBxxXtnPClHocpVsB7xnYFoUtCFIoXvkfiuxiDnqC4BS6u0f62hqhpnNLmZJ4baNJT333Q==
E00000151,A,15-17,0,Superior,Superior,1,0,0,10,13,13,12,13,12,1,1,no,no,yes,yes,no,no,1,2,1,1,4.970678560878476,1,P00000002,2,8.2039679903781,12.34506977790769,13.273064926596714,13.584631573770588,12.438466441393285,11.279608009749563,10.164800868364471,13.616929358913334,13.710597521970623,11.120532476404911,12.405753441831912,12.125418138774268,gAAAAABobat9cLNNTGBIRDa0xw2tSlb_Sj-tTBi9S1IhEnVVjHdjADnQJYvxm4uwYkaDtoNGpwhWUVefJ0XLKeYjYQk5bugdbQ==,gAAAAABobat9-dY3Zn6XaPHIYrMKu0FP1aBKvV3N0etVUUnawKpVSl47W50CAXiw66AL5iKGQ-uG_CSB-0CPqK_vY0RglEKeYQ==,gAAAAABobat9uxHNyzG7C2173wwhER33yXlkMsTmxliah6ZoHIRZJRUyxwCwyI8TBGQZmcJibTxDlkwOfiULaMcyMzgpTW-bSQ==,gAAAAABobat9aWvXRcntyXsWy34P-_tmgr0hFv28yUN2Ex_BuaP_sPfk08V6yEKRaVKOOQ9i8kLFJmICHvJZi9_lfIKR2GVmDQ==,gAAAAABobat9RID7_C9OObU_2ZIeTOOugeZlS2Wdzd4L83vGh1KwJQDP7vq3r6G_Q0nfff7rGMyAQs4KSibM-TAIY9MjkV4-ew==,gAAAAABobat9bDIGKJk6plsT85WEwbICGiS-WJLOu55mCU3iuYXme_5uYiMsBXeL1-QQvxinfGRPpHLDhpcp_HdE5LFtQBAAtQ==
E00000152,A,18-20,0,Superior,Superior,15,0,0,14,5,7,11,10,9,4,1,no,yes,yes,yes,no,yes,2,5,3,4,1.314753736726172,1,P00000002,2,14.21524722540092,6.425394928792912,6.277810998023516,12.589986595722198,10.705286071931855,9.983270169781283,13.577431794639883,5.631473686296237,6.207272727315246,11.235070959544856,10.527455219749442,9.220632629498574,gAAAAABobat9ac3qi0ATmi-DpcDFxMhjfETVw0S0M3isy2puzceO3P3fW8pS0Z7tHunaac8j2m8r_oXEyLeByvyvPXQUdC8PSQ==,gAAAAABobat9oAQ5Gug90XtQs8UXDC30iqWprExn4UL-6TJCyPaZRML5VsnHIZdDXY331VMo7Dp6FNYEEYWxdan0shGdlwalmQ==,gAAAAABobat9lTySbsdaqNP5ABRaAzyvr5pnDORieUCSCY3RqmDUCglqR3rF39_kg7RiZoIB-IAohuIFFts0s6rIAS_k4b0CUg==,gAAAAABobat9Jrj4RsN5Z7iOPG72DycGN_uGWZTlB-CLVn1eYeoAddwCxv7c4c4GhS8DobTD05F0qBFo3Hqnfemmk-ZvhHpF9g==,gAAAAABobat98YDS7rFvWvB4Nw5IffBEfx1JX6Ets8Vi8Wdd39IcBuT_ie_lqrsESdEIB1rvuYv_uXujqwT0G_fC3FBjGZBX5g==,gAAAAABobat92humr_TIl4DOk1NiVMgooyqjI9eRIcBfuba1Nv43I_GB1ADGvzrI8ccd0nAXkQVFSVG-dmDGKVu6fc27Q4FfHg==
